Player1_Strategy,Player2_Strategy,Player1_Score,Player2_Score,Winner,Moves,Time_Seconds
Random,DQN,19,29,Player2,31,0.068
Random,DQN,35,13,Player1,28,0.043
Random,DQN,25,23,Player1,29,0.034
Random,DQN,14,34,Player2,36,0.06
Random,DQN,33,15,Player1,25,0.027
Random,DQN,15,33,Player2,54,0.083
Random,DQN,31,17,Player1,25,0.044
Random,DQN,17,31,Player2,22,0.026
Random,DQN,19,29,Player2,48,0.057
Random,DQN,25,23,Player1,41,0.041
Random,DQN,15,33,Player2,34,0.059
Random,DQN,24,24,Draw,35,0.069
Random,DQN,29,19,Player1,27,0.043
Random,DQN,24,24,Draw,43,0.046
Random,DQN,27,21,Player1,43,0.037
Random,DQN,25,23,Player1,68,0.064
Random,DQN,23,25,Player2,36,0.041
Random,DQN,31,17,Player1,32,0.036
Random,DQN,21,27,Player2,76,0.082
Random,DQN,31,17,Player1,33,0.034
Random,DQN,24,24,Draw,39,0.043
Random,DQN,34,14,Player1,40,0.046
Random,DQN,21,27,Player2,32,0.037
DQN,Simple Minimax,32,16,Player1,37,1.6
DQN,Simple Minimax,23,25,Player2,35,0.92
DQN,Simple Minimax,25,23,Player1,29,0.755
DQN,Simple Minimax,24,24,Draw,39,0.696
DQN,Simple Minimax,22,26,Player2,37,0.524
DQN,Simple Minimax,21,27,Player2,32,0.479
DQN,Simple Minimax,23,25,Player2,35,0.52
DQN,Simple Minimax,25,23,Player1,35,0.579
DQN,Simple Minimax,28,20,Player1,37,0.59
DQN,Simple Minimax,33,15,Player1,40,0.803
DQN,Simple Minimax,29,19,Player1,51,0.81
DQN,Simple Minimax,31,17,Player1,42,0.732
DQN,Simple Minimax,29,19,Player1,24,0.37
DQN,Simple Minimax,23,25,Player2,38,0.447
DQN,Simple Minimax,23,25,Player2,35,0.442
DQN,Simple Minimax,24,24,Draw,39,0.412
DQN,Simple Minimax,29,19,Player1,24,0.363
DQN,Simple Minimax,24,24,Draw,27,0.617
DQN,Simple Minimax,34,14,Player1,28,0.592
