Player1_Strategy,Player2_Strategy,Player1_Score,Player2_Score,Winner,Moves,Time_Seconds
Advanced Heuristic,A3C,36,12,Player1,29,7.013
Advanced Heuristic,A3C,36,12,Player1,26,10.796
Advanced Heuristic,A3C,36,12,Player1,26,12.198
Advanced Heuristic,A3C,32,16,Player1,33,10.547
Advanced Heuristic,A3C,31,17,Player1,40,15.359
A3C,Advanced Heuristic,16,32,Player2,38,11.457
A3C,Advanced Heuristic,22,26,Player2,46,13.29
A3C,Advanced Heuristic,19,29,Player2,52,13.788
A3C,Advanced Heuristic,20,28,Player2,42,17.547
A3C,Advanced Heuristic,13,35,Player2,35,13.653
A3C,Advanced Heuristic,20,28,Player2,49,21.383
Advanced Heuristic,A3C,28,20,Player1,54,17.248
Advanced Heuristic,A3C,37,11,Player1,36,11.159
Advanced Heuristic,A3C,33,15,Player1,35,15.677
Advanced Heuristic,A3C,33,15,Player1,39,14.331
Advanced Heuristic,A3C,34,14,Player1,35,13.299
Advanced Heuristic,A3C,37,11,Player1,30,12.855
Advanced Heuristic,A3C,36,12,Player1,32,9.057
Advanced Heuristic,A3C,39,9,Player1,33,10.521
Advanced Heuristic,A3C,31,17,Player1,29,13.606
Advanced Heuristic,A3C,33,15,Player1,33,13.163
Advanced Heuristic,A3C,35,13,Player1,37,15.812
Advanced Heuristic,A3C,36,12,Player1,34,12.729
Advanced Heuristic,A3C,39,9,Player1,23,9.761
Advanced Heuristic,A3C,36,12,Player1,36,14.255
Advanced Heuristic,A3C,36,12,Player1,26,11.043
Advanced Heuristic,A3C,32,16,Player1,45,17.276
Advanced Heuristic,A3C,36,12,Player1,32,11.25
Advanced Heuristic,A3C,36,12,Player1,27,12.987
Advanced Heuristic,A3C,30,18,Player1,49,19.539
Advanced Heuristic,A3C,32,16,Player1,42,17.358
Advanced Heuristic,A3C,31,17,Player1,32,14.791
Advanced Heuristic,A3C,33,15,Player1,33,13.421
Advanced Heuristic,A3C,39,9,Player1,33,11.448
Advanced Heuristic,A3C,34,14,Player1,35,13.773
A3C,MCTS,26,22,Player1,36,18.543
A3C,MCTS,40,8,Player1,18,8.703
A3C,MCTS,10,38,Player2,21,10.614
A3C,MCTS,31,17,Player1,41,20.596
A3C,MCTS,33,15,Player1,33,16.803
A3C,MCTS,34,14,Player1,23,11.735
A3C,MCTS,31,17,Player1,33,16.843
A3C,MCTS,28,20,Player1,37,18.597
A3C,MCTS,35,13,Player1,24,11.884
A3C,MCTS,31,17,Player1,36,17.95
A3C,MCTS,31,17,Player1,36,19.692
A3C,MCTS,21,27,Player2,56,27.364
A3C,MCTS,27,21,Player1,41,20.326
A3C,MCTS,36,12,Player1,34,15.084
A3C,MCTS,28,20,Player1,63,31.602
A3C,MCTS,39,9,Player1,33,17.101
A3C,MCTS,11,37,Player2,21,11.539
A3C,MCTS,30,18,Player1,32,16.584
A3C,MCTS,13,35,Player2,24,12.414
A3C,MCTS,21,27,Player2,51,28.135
A3C,MCTS,30,18,Player1,40,19.003
A3C,MCTS,23,25,Player2,51,27.511
A3C,MCTS,38,10,Player1,27,13.071
A3C,MCTS,24,24,Draw,39,19.253
A3C,MCTS,31,17,Player1,37,18.023
A3C,MCTS,28,20,Player1,32,17.87
A3C,MCTS,35,13,Player1,51,26.391
A3C,MCTS,30,18,Player1,44,22.448
A3C,MCTS,33,15,Player1,43,21.152
A3C,MCTS,26,22,Player1,41,19.969
MCTS,A3C,15,33,Player2,32,15.148
MCTS,A3C,22,26,Player2,43,21.961
MCTS,A3C,14,34,Player2,33,16.427
MCTS,A3C,16,32,Player2,47,23.185
MCTS,A3C,30,18,Player1,29,14.639
MCTS,A3C,21,27,Player2,39,18.885
A3C,MCTS,22,26,Player2,42,20.523
A3C,MCTS,36,12,Player1,41,21.472
A3C,MCTS,38,10,Player1,36,17.379
A3C,MCTS,34,14,Player1,48,24.928
A3C,MCTS,30,18,Player1,42,22.218
A3C,MCTS,26,22,Player1,39,18.759
A3C,MCTS,16,32,Player2,38,18.939
